user,item,time
184996,71,2023-10-25 18:13:32
184992,86,2023-10-25 18:16:25
184992,83,2023-10-25 18:16:33
184992,83,2023-10-25 18:16:33
184992,71,2023-10-25 18:16:40
184996,19,2023-10-25 18:17:50
184996,19,2023-10-25 18:17:50
180599,71,2023-10-25 18:18:46
180599,86,2023-10-25 18:20:51
180599,86,2023-10-25 18:25:05
180599,71,2023-10-25 18:25:52
159733,83,2023-10-25 18:26:37
159733,83,2023-10-25 18:26:37
159733,83,2023-10-25 18:26:39
159733,83,2023-10-25 18:27:05
159733,83,2023-10-25 18:27:05
159733,83,2023-10-25 18:27:05
159733,83,2023-10-25 18:27:05
159733,83,2023-10-25 18:27:05
186162,83,2023-10-25 18:33:27
186162,83,2023-10-25 18:33:27
186162,83,2023-10-25 18:33:29
186162,83,2023-10-25 18:33:41
186162,83,2023-10-25 18:33:41
186162,83,2023-10-25 18:33:41
186162,83,2023-10-25 18:33:41
186162,83,2023-10-25 18:33:41
186162,67,2023-10-25 18:33:43
186162,67,2023-10-25 18:33:43
185009,71,2023-10-25 18:38:08
180599,83,2023-10-25 18:42:22
180599,83,2023-10-25 18:42:23
180599,83,2023-10-25 18:43:15
180599,83,2023-10-25 18:46:52
180599,83,2023-10-25 18:46:52
180599,83,2023-10-25 18:46:52
180599,83,2023-10-25 18:46:52
180599,83,2023-10-25 18:46:52
184885,66,2023-10-25 18:48:13
184885,66,2023-10-25 18:48:13
184885,66,2023-10-25 18:48:19
184885,66,2023-10-25 18:48:19
184885,66,2023-10-25 18:48:21
184885,66,2023-10-25 18:48:56
184885,66,2023-10-25 18:48:56
184885,66,2023-10-25 18:48:57
184885,66,2023-10-25 18:48:57
184885,66,2023-10-25 18:48:58
180599,83,2023-10-25 18:48:58
184996,83,2023-10-25 19:07:06
184996,83,2023-10-25 19:07:06
184996,83,2023-10-25 19:07:08
184996,83,2023-10-25 19:07:16
184996,83,2023-10-25 19:07:16
184996,83,2023-10-25 19:07:16
184996,83,2023-10-25 19:07:16
184996,83,2023-10-25 19:07:16
171442,83,2023-10-25 19:15:58
171442,83,2023-10-25 19:15:58
171442,83,2023-10-25 19:15:58
171442,83,2023-10-25 19:15:58
171442,83,2023-10-25 19:16:00
171442,83,2023-10-25 19:16:10
171442,83,2023-10-25 19:16:10
171442,83,2023-10-25 19:16:10
171442,83,2023-10-25 19:16:10
171442,83,2023-10-25 19:16:10
186480,83,2023-10-25 19:17:06
186480,83,2023-10-25 19:17:07
186480,83,2023-10-25 19:17:09
186480,83,2023-10-25 19:17:21
186480,83,2023-10-25 19:17:21
186480,83,2023-10-25 19:17:21
186480,83,2023-10-25 19:17:21
186480,83,2023-10-25 19:17:21
140032,83,2023-10-25 19:33:20
140032,83,2023-10-25 19:33:20
140032,83,2023-10-25 19:33:22
140032,83,2023-10-25 19:33:30
140032,83,2023-10-25 19:33:30
140032,83,2023-10-25 19:33:30
140032,83,2023-10-25 19:33:30
140032,83,2023-10-25 19:33:30
193349,83,2023-10-25 19:34:14
193349,83,2023-10-25 19:34:14
193349,83,2023-10-25 19:34:18
193349,83,2023-10-25 19:34:23
193349,83,2023-10-25 19:34:23
193349,83,2023-10-25 19:34:23
193349,83,2023-10-25 19:34:23
193349,83,2023-10-25 19:34:23
180545,66,2023-10-25 22:49:33
180545,66,2023-10-25 22:49:33
185004,83,2023-10-26 11:12:24
185004,83,2023-10-26 11:12:24
185004,90,2023-10-26 11:12:27
185004,94,2023-10-26 11:16:31
185004,94,2023-10-26 11:16:31
185004,66,2023-10-26 11:16:45
185004,66,2023-10-26 11:16:45
184885,83,2023-10-26 11:23:51
184885,83,2023-10-26 11:23:51
184885,90,2023-10-26 11:23:56
184885,96,2023-10-26 11:23:58
180545,66,2023-10-26 22:58:06
180545,66,2023-10-26 22:58:06
180545,66,2023-10-26 22:58:09
180545,66,2023-10-26 23:00:40
180545,66,2023-10-26 23:00:40
180545,66,2023-10-26 23:00:41
180545,66,2023-10-26 23:00:41
180545,66,2023-10-26 23:00:42
180545,67,2023-10-26 23:03:00
180545,67,2023-10-26 23:03:00
180545,83,2023-10-26 23:03:02
180545,83,2023-10-26 23:03:02
180545,94,2023-10-26 23:03:05
180545,94,2023-10-26 23:03:06
180545,94,2023-10-26 23:03:13
180545,94,2023-10-26 23:03:13
180545,66,2023-10-26 23:03:43
180545,66,2023-10-26 23:03:43
180545,82,2023-10-26 23:03:53
180545,82,2023-10-26 23:03:53
180545,41,2023-10-26 23:04:44
184885,97,2023-10-27 09:53:08
184885,90,2023-10-27 09:53:34
184885,94,2023-10-27 09:53:41
184885,94,2023-10-27 09:53:41
186479,90,2023-10-27 11:56:08
186479,96,2023-10-27 11:56:10
184885,90,2023-10-27 12:27:01
141174,83,2023-10-27 14:24:56
141174,83,2023-10-27 14:24:56
141174,83,2023-10-27 14:24:59
141174,83,2023-10-27 14:25:50
141174,83,2023-10-27 14:25:51
141174,83,2023-10-27 14:25:51
141174,83,2023-10-27 14:25:51
141174,83,2023-10-27 14:25:51
141174,83,2023-10-27 14:26:32
186158,1,2023-10-27 15:24:58
186158,1,2023-10-27 15:25:01
186153,92,2023-10-27 15:39:59
186153,92,2023-10-27 15:39:59
186153,82,2023-10-27 15:40:02
186153,82,2023-10-27 15:40:02
186153,66,2023-10-27 15:40:08
186153,66,2023-10-27 15:40:08
186153,70,2023-10-27 15:40:26
186153,57,2023-10-27 15:40:51
184988,66,2023-10-27 16:30:35
184988,66,2023-10-27 16:30:36
184988,57,2023-10-27 16:30:56
184988,64,2023-10-27 16:38:16
184988,76,2023-10-27 16:44:40
184988,60,2023-10-27 16:52:27
184988,60,2023-10-27 16:52:27
184988,43,2023-10-27 16:52:31
184988,43,2023-10-27 16:52:31
184990,94,2023-10-28 10:46:06
184990,94,2023-10-28 10:46:06
184990,90,2023-10-28 10:46:16
184990,96,2023-10-28 10:46:53
185009,57,2023-10-28 12:20:55
186164,66,2023-10-28 13:14:07
186164,66,2023-10-28 13:14:07
186164,66,2023-10-28 13:14:15
186164,66,2023-10-28 13:14:26
186164,66,2023-10-28 13:14:26
186164,66,2023-10-28 13:14:27
186164,66,2023-10-28 13:14:27
186164,66,2023-10-28 13:14:28
186164,90,2023-10-28 13:14:45
186164,90,2023-10-28 15:33:16
186164,97,2023-10-28 15:33:18
186164,96,2023-10-28 15:43:45
186164,90,2023-10-28 15:43:46
186164,90,2023-10-28 15:45:09
186162,60,2023-10-28 16:19:02
186162,60,2023-10-28 16:19:02
186162,43,2023-10-28 16:19:08
186162,43,2023-10-28 16:19:09
179682,97,2023-10-28 18:13:28
186162,57,2023-10-28 19:54:32
140032,83,2023-10-28 23:05:20
140032,83,2023-10-28 23:05:20
180545,92,2023-10-29 02:44:19
180545,92,2023-10-29 02:44:19
180545,66,2023-10-29 02:44:25
180545,66,2023-10-29 02:44:26
180545,82,2023-10-29 02:44:59
180545,82,2023-10-29 02:44:59
180545,71,2023-10-29 02:47:25
180545,83,2023-10-29 02:47:28
180545,83,2023-10-29 02:47:28
180545,94,2023-10-29 02:47:34
180545,94,2023-10-29 02:47:34
180545,90,2023-10-29 02:47:38
180545,94,2023-10-29 02:48:16
180545,94,2023-10-29 02:48:16
180545,96,2023-10-29 02:48:18
184990,90,2023-10-29 10:59:48
179356,82,2023-10-29 11:09:37
179356,82,2023-10-29 11:09:38
179356,66,2023-10-29 11:09:44
179356,66,2023-10-29 11:09:44
179356,83,2023-10-29 11:10:08
179356,83,2023-10-29 11:10:08
179356,94,2023-10-29 11:10:15
179356,94,2023-10-29 11:10:15
186164,21,2023-10-29 11:10:18
179356,83,2023-10-29 11:10:33
179356,83,2023-10-29 11:10:33
186164,90,2023-10-29 11:10:53
185674,6,2023-10-29 11:17:11
159733,66,2023-10-29 11:18:36
159733,66,2023-10-29 11:18:36
185674,66,2023-10-29 11:25:38
185674,66,2023-10-29 11:25:38
159733,57,2023-10-29 12:04:39
141174,6,2023-10-29 12:40:07
141174,2,2023-10-29 12:41:48
159733,66,2023-10-29 13:59:05
159733,66,2023-10-29 13:59:05
159733,66,2023-10-29 13:59:07
159733,66,2023-10-29 14:01:17
159733,66,2023-10-29 14:01:18
159733,66,2023-10-29 14:01:18
159733,66,2023-10-29 14:01:19
159733,66,2023-10-29 14:01:19
178614,60,2023-10-29 14:58:10
178614,60,2023-10-29 14:58:10
178614,64,2023-10-29 15:05:06
186157,94,2023-10-29 16:04:08
186157,94,2023-10-29 16:04:08
186157,90,2023-10-29 16:04:15
179356,64,2023-10-29 16:11:50
179356,57,2023-10-29 16:13:32
180545,90,2023-10-29 16:23:55
186162,66,2023-10-29 16:32:31
186162,66,2023-10-29 16:32:31
186162,66,2023-10-29 17:02:40
186162,66,2023-10-29 17:02:40
186162,66,2023-10-29 17:03:16
186162,66,2023-10-29 17:03:24
186162,66,2023-10-29 17:03:24
186162,66,2023-10-29 17:03:24
186162,66,2023-10-29 17:03:24
186162,66,2023-10-29 17:03:25
184994,66,2023-10-29 17:17:54
184994,66,2023-10-29 17:17:55
184992,64,2023-10-29 17:39:05
184992,62,2023-10-29 18:14:53
184992,57,2023-10-29 18:15:32
184992,57,2023-10-29 18:33:44
186478,57,2023-10-29 18:34:03
178614,62,2023-10-29 18:36:29
185674,60,2023-10-29 19:23:47
185674,60,2023-10-29 19:23:47
186479,60,2023-10-29 19:25:34
186479,60,2023-10-29 19:25:35
186479,66,2023-10-29 19:25:46
186479,66,2023-10-29 19:25:46
185674,66,2023-10-29 19:29:53
185674,66,2023-10-29 19:29:54
184992,66,2023-10-29 19:51:27
184992,66,2023-10-29 19:51:27
184992,66,2023-10-29 19:51:28
184992,66,2023-10-29 19:51:54
184992,66,2023-10-29 19:51:55
184992,66,2023-10-29 19:51:55
184992,66,2023-10-29 19:51:56
184992,66,2023-10-29 19:51:56
180545,86,2023-10-29 20:15:19
180545,68,2023-10-29 20:15:34
186478,66,2023-10-29 20:48:38
186478,66,2023-10-29 20:48:38
186478,66,2023-10-29 20:48:41
186478,66,2023-10-29 20:49:05
186478,66,2023-10-29 20:49:05
186478,66,2023-10-29 20:49:05
186478,66,2023-10-29 20:49:06
186478,66,2023-10-29 20:49:07
180545,97,2023-10-29 21:03:47
186164,1,2023-10-29 21:35:32
178614,83,2023-10-29 22:35:36
178614,83,2023-10-29 22:35:36
178614,67,2023-10-29 22:38:16
178614,67,2023-10-29 22:38:16
178614,63,2023-10-29 22:38:51
178614,63,2023-10-29 22:38:51
178614,90,2023-10-29 22:39:14
178614,83,2023-10-29 22:40:32
178614,83,2023-10-29 22:40:32
178614,83,2023-10-29 22:40:33
178614,83,2023-10-29 22:40:38
178614,83,2023-10-29 22:40:38
178614,83,2023-10-29 22:40:38
178614,83,2023-10-29 22:40:38
178614,83,2023-10-29 22:40:38
178614,67,2023-10-29 22:40:44
178614,67,2023-10-29 22:40:45
178614,67,2023-10-29 22:42:16
178614,67,2023-10-29 22:42:25
178614,67,2023-10-29 22:42:25
178614,67,2023-10-29 22:42:25
178614,67,2023-10-29 22:42:25
178614,67,2023-10-29 22:42:25
178614,90,2023-10-29 22:42:36
163849,60,2023-10-30 02:25:05
163849,60,2023-10-30 02:25:06
163849,60,2023-10-30 02:25:49
163849,60,2023-10-30 02:25:49
184992,94,2023-10-30 07:01:42
184992,94,2023-10-30 07:01:42
184992,83,2023-10-30 07:01:48
184992,83,2023-10-30 07:01:48
184992,71,2023-10-30 07:02:07
184992,90,2023-10-30 07:02:25
184992,90,2023-10-30 07:52:01
184992,96,2023-10-30 07:52:28
185004,57,2023-10-30 09:16:09
184999,66,2023-10-30 09:29:34
184999,66,2023-10-30 09:29:34
184999,60,2023-10-30 09:29:41
184999,60,2023-10-30 09:29:42
185673,57,2023-10-30 09:34:57
184988,66,2023-10-30 09:49:08
184988,66,2023-10-30 09:49:08
184988,60,2023-10-30 09:49:23
184988,60,2023-10-30 09:49:24
193349,1,2023-10-30 10:14:23
186164,90,2023-10-30 10:23:53
186164,94,2023-10-30 10:23:54
186164,94,2023-10-30 10:23:54
184985,66,2023-10-30 10:37:02
184985,66,2023-10-30 10:37:02
184985,66,2023-10-30 10:37:05
184985,66,2023-10-30 10:37:27
184985,66,2023-10-30 10:37:27
184985,66,2023-10-30 10:37:27
184985,66,2023-10-30 10:37:28
184985,66,2023-10-30 10:37:28
184992,90,2023-10-30 11:12:56
184992,96,2023-10-30 11:12:57
184992,96,2023-10-30 11:13:04
184983,36,2023-10-30 11:15:18
184983,36,2023-10-30 11:15:19
184983,43,2023-10-30 11:15:27
184983,43,2023-10-30 11:15:28
184983,60,2023-10-30 11:15:35
184983,60,2023-10-30 11:15:36
179356,64,2023-10-30 11:25:12
185003,66,2023-10-30 11:26:33
185003,66,2023-10-30 11:26:33
185004,66,2023-10-30 11:26:41
185004,66,2023-10-30 11:26:41
184983,57,2023-10-30 11:27:06
185004,66,2023-10-30 11:27:12
185004,66,2023-10-30 11:27:19
185004,66,2023-10-30 11:27:19
185004,66,2023-10-30 11:27:20
185004,66,2023-10-30 11:27:20
185004,66,2023-10-30 11:27:21
179356,62,2023-10-30 11:27:30
179356,61,2023-10-30 11:27:53
184988,66,2023-10-30 11:33:47
184988,66,2023-10-30 11:34:09
184988,66,2023-10-30 11:34:09
184988,66,2023-10-30 11:34:10
184988,66,2023-10-30 11:34:10
184988,66,2023-10-30 11:34:11
184988,90,2023-10-30 11:34:27
184988,84,2023-10-30 11:35:15
184988,86,2023-10-30 11:35:16
184988,96,2023-10-30 11:35:36
186153,64,2023-10-30 11:46:12
185009,66,2023-10-30 11:51:30
185009,66,2023-10-30 11:51:30
185009,66,2023-10-30 11:51:32
185009,66,2023-10-30 11:51:50
185009,66,2023-10-30 11:51:50
185009,66,2023-10-30 11:51:50
185009,66,2023-10-30 11:51:51
185009,66,2023-10-30 11:51:51
178614,90,2023-10-30 11:56:53
178614,96,2023-10-30 12:02:33
186153,8,2023-10-30 12:06:55
186153,8,2023-10-30 12:06:56
186153,49,2023-10-30 12:27:15
186153,57,2023-10-30 12:27:25
141174,66,2023-10-30 12:29:15
141174,66,2023-10-30 12:29:16
141174,66,2023-10-30 12:29:21
185011,64,2023-10-30 12:32:11
178614,90,2023-10-30 12:51:39
185673,66,2023-10-30 13:24:25
185673,66,2023-10-30 13:24:25
185673,66,2023-10-30 13:24:27
185673,66,2023-10-30 13:24:43
185673,66,2023-10-30 13:24:43
185673,66,2023-10-30 13:24:43
185673,66,2023-10-30 13:24:44
185673,66,2023-10-30 13:24:45
186161,22,2023-10-30 13:38:57
184983,66,2023-10-30 13:40:37
184983,66,2023-10-30 13:40:38
184983,66,2023-10-30 13:40:39
184983,66,2023-10-30 13:40:49
184983,66,2023-10-30 13:40:49
184983,66,2023-10-30 13:40:49
184983,66,2023-10-30 13:40:49
184983,66,2023-10-30 13:40:50
184988,97,2023-10-30 13:49:55
141174,66,2023-10-30 14:35:35
141174,66,2023-10-30 14:35:35
141174,66,2023-10-30 14:35:36
141174,66,2023-10-30 14:35:37
141174,66,2023-10-30 14:35:37
179356,66,2023-10-30 14:39:17
179356,66,2023-10-30 14:39:17
179356,66,2023-10-30 14:39:35
179356,66,2023-10-30 14:39:56
179356,66,2023-10-30 14:39:57
179356,66,2023-10-30 14:39:57
179356,66,2023-10-30 14:39:57
179356,66,2023-10-30 14:39:58
185674,66,2023-10-30 15:03:17
185674,66,2023-10-30 15:03:17
185674,66,2023-10-30 15:03:19
185674,66,2023-10-30 15:03:29
185674,66,2023-10-30 15:03:29
185674,66,2023-10-30 15:03:29
185674,66,2023-10-30 15:03:30
185674,66,2023-10-30 15:03:30
186479,66,2023-10-30 15:17:40
186479,66,2023-10-30 15:17:40
186157,57,2023-10-30 15:26:38
171442,1,2023-10-30 15:31:46
171442,92,2023-10-30 15:33:18
171442,92,2023-10-30 15:33:18
171442,82,2023-10-30 15:33:40
171442,82,2023-10-30 15:33:40
171442,66,2023-10-30 15:34:18
171442,66,2023-10-30 15:34:18
171442,66,2023-10-30 15:34:24
171442,66,2023-10-30 15:34:24
171442,57,2023-10-30 15:35:45
185673,90,2023-10-30 15:40:18
185673,96,2023-10-30 15:40:33
185673,90,2023-10-30 15:40:36
141174,66,2023-10-30 15:41:30
141174,66,2023-10-30 15:41:31
141174,66,2023-10-30 15:43:01
141174,66,2023-10-30 15:43:02
186157,66,2023-10-30 15:47:10
186157,66,2023-10-30 15:47:10
186157,66,2023-10-30 15:50:33
186157,66,2023-10-30 15:50:42
186157,66,2023-10-30 15:50:42
186157,66,2023-10-30 15:50:42
186157,66,2023-10-30 15:50:43
186157,66,2023-10-30 15:50:43
171442,36,2023-10-30 15:53:31
171442,36,2023-10-30 15:53:31
186479,57,2023-10-30 15:56:44
180599,60,2023-10-30 15:56:55
180599,60,2023-10-30 15:56:55
186480,66,2023-10-30 16:02:04
186480,66,2023-10-30 16:02:04
184980,66,2023-10-30 16:02:08
184980,66,2023-10-30 16:02:08
185011,66,2023-10-30 16:18:04
185011,66,2023-10-30 16:18:04
185011,66,2023-10-30 16:18:06
184885,90,2023-10-30 16:18:24
185011,66,2023-10-30 16:19:14
185011,66,2023-10-30 16:19:14
185011,66,2023-10-30 16:19:14
185011,66,2023-10-30 16:19:15
185011,66,2023-10-30 16:19:15
171442,66,2023-10-30 16:37:26
171442,66,2023-10-30 16:37:32
171442,66,2023-10-30 16:37:32
171442,66,2023-10-30 16:37:33
171442,66,2023-10-30 16:37:33
171442,66,2023-10-30 16:37:34
184980,96,2023-10-30 17:05:19
184980,90,2023-10-30 17:05:19
184885,94,2023-10-30 17:13:12
184885,94,2023-10-30 17:13:12
180599,66,2023-10-30 17:13:36
180599,66,2023-10-30 17:13:36
180599,66,2023-10-30 17:13:38
180599,66,2023-10-30 17:13:51
180599,66,2023-10-30 17:13:51
180599,66,2023-10-30 17:13:51
180599,66,2023-10-30 17:13:51
180599,66,2023-10-30 17:13:52
140230,32,2023-10-30 17:49:24
140230,38,2023-10-30 17:49:30
186153,1,2023-10-30 17:50:17
184885,94,2023-10-30 17:59:28
184885,94,2023-10-30 17:59:28
184885,94,2023-10-30 17:59:30
184885,94,2023-10-30 17:59:33
184885,94,2023-10-30 17:59:33
184885,19,2023-10-30 17:59:40
184885,19,2023-10-30 17:59:40
184885,90,2023-10-30 17:59:49
186153,66,2023-10-30 18:48:16
186153,66,2023-10-30 18:48:16
186153,66,2023-10-30 18:48:18
186153,66,2023-10-30 18:50:58
186153,66,2023-10-30 18:50:58
186153,66,2023-10-30 18:51:37
186153,66,2023-10-30 18:51:57
186153,66,2023-10-30 18:51:57
186153,66,2023-10-30 18:51:58
186153,66,2023-10-30 18:51:58
186153,66,2023-10-30 18:51:59
178614,60,2023-10-30 19:18:34
178614,60,2023-10-30 19:18:34
178614,90,2023-10-30 19:32:18
178614,65,2023-10-30 19:32:23
186480,57,2023-10-30 20:41:59
140230,32,2023-10-30 20:53:03
184986,57,2023-10-30 21:32:48
193349,94,2023-10-30 21:41:12
193349,94,2023-10-30 21:41:12
193349,83,2023-10-30 21:41:23
193349,83,2023-10-30 21:41:23
193349,94,2023-10-30 21:41:29
193349,94,2023-10-30 21:41:29
193349,94,2023-10-30 21:41:30
193349,90,2023-10-30 21:41:39
193349,96,2023-10-30 21:42:00
184986,57,2023-10-30 21:46:00
178614,60,2023-10-30 21:48:00
178614,60,2023-10-30 21:48:01
178614,66,2023-10-30 21:48:07
178614,66,2023-10-30 21:48:07
178614,66,2023-10-30 21:48:10
178614,66,2023-10-30 21:48:26
178614,66,2023-10-30 21:48:26
178614,66,2023-10-30 21:48:27
178614,66,2023-10-30 21:48:27
178614,66,2023-10-30 21:48:28
186478,66,2023-10-30 21:53:48
186478,66,2023-10-30 21:53:49
186478,66,2023-10-30 21:53:51
186478,66,2023-10-30 21:53:53
186478,66,2023-10-30 21:53:54
184980,66,2023-10-30 22:03:38
184980,66,2023-10-30 22:03:39
184980,66,2023-10-30 22:03:44
184980,66,2023-10-30 22:03:51
184980,66,2023-10-30 22:03:51
184980,66,2023-10-30 22:03:51
184980,66,2023-10-30 22:03:52
184980,66,2023-10-30 22:03:52
184980,60,2023-10-30 22:03:55
184980,60,2023-10-30 22:03:55
184980,43,2023-10-30 22:03:57
184980,43,2023-10-30 22:03:58
184980,60,2023-10-30 22:04:00
184980,60,2023-10-30 22:04:00
184980,43,2023-10-30 22:04:04
184980,43,2023-10-30 22:04:05
184980,36,2023-10-30 22:04:06
184980,36,2023-10-30 22:04:07
184980,24,2023-10-30 22:04:10
184980,24,2023-10-30 22:04:11
184980,8,2023-10-30 22:04:13
184980,8,2023-10-30 22:04:14
184980,82,2023-10-30 22:04:17
184980,82,2023-10-30 22:04:17
179682,94,2023-10-30 22:28:35
179682,94,2023-10-30 22:28:35
179682,66,2023-10-30 22:28:57
179682,66,2023-10-30 22:28:57
180545,66,2023-10-30 22:59:28
180545,66,2023-10-30 22:59:28
179682,66,2023-10-30 23:07:38
179682,66,2023-10-30 23:08:03
179682,66,2023-10-30 23:08:03
179682,66,2023-10-30 23:08:03
179682,66,2023-10-30 23:08:04
179682,66,2023-10-30 23:08:04
184986,66,2023-10-30 23:15:30
184986,66,2023-10-30 23:15:30
184986,66,2023-10-30 23:15:32
184986,66,2023-10-30 23:16:03
184986,66,2023-10-30 23:16:03
184986,66,2023-10-30 23:16:04
184986,66,2023-10-30 23:16:04
184986,66,2023-10-30 23:16:05
186161,66,2023-10-30 23:28:12
186161,66,2023-10-30 23:28:13
186161,66,2023-10-30 23:28:14
186161,66,2023-10-30 23:28:27
186161,66,2023-10-30 23:28:27
186161,66,2023-10-30 23:28:27
186161,66,2023-10-30 23:28:28
186161,66,2023-10-30 23:28:28
140230,71,2023-10-30 23:30:51
140230,65,2023-10-30 23:31:02
140230,58,2023-10-30 23:31:13
140230,63,2023-10-30 23:31:21
140230,63,2023-10-30 23:31:22
185003,66,2023-10-30 23:31:27
185003,66,2023-10-30 23:31:27
185003,66,2023-10-30 23:41:10
185003,66,2023-10-30 23:41:26
185003,66,2023-10-30 23:41:26
185003,66,2023-10-30 23:41:27
185003,66,2023-10-30 23:41:27
185003,66,2023-10-30 23:41:28
185003,66,2023-10-30 23:42:19
185003,66,2023-10-30 23:42:20
185003,66,2023-10-30 23:42:20
185003,66,2023-10-30 23:42:20
185003,66,2023-10-30 23:42:22
185003,66,2023-10-30 23:42:44
185003,66,2023-10-30 23:42:44
185003,66,2023-10-30 23:42:44
185003,66,2023-10-30 23:42:44
185003,66,2023-10-30 23:42:45
163849,66,2023-10-30 23:57:25
163849,66,2023-10-30 23:57:25
163849,66,2023-10-30 23:57:27
163849,66,2023-10-30 23:57:34
163849,66,2023-10-30 23:57:34
163849,66,2023-10-30 23:57:35
163849,66,2023-10-30 23:57:35
163849,66,2023-10-30 23:57:36
186480,66,2023-10-30 23:58:18
186480,66,2023-10-30 23:58:33
186480,66,2023-10-30 23:58:34
186480,66,2023-10-30 23:58:34
186480,66,2023-10-30 23:58:34
186480,66,2023-10-30 23:58:35
186152,66,2023-10-31 00:54:06
186152,66,2023-10-31 00:54:06
186152,66,2023-10-31 00:54:07
186152,66,2023-10-31 00:54:42
186152,66,2023-10-31 00:54:42
186152,66,2023-10-31 00:54:43
186152,66,2023-10-31 00:54:43
186152,66,2023-10-31 00:54:44
184988,90,2023-10-31 09:00:38
141174,70,2023-10-31 11:05:41
186478,70,2023-10-31 11:41:09
186478,36,2023-10-31 11:42:35
186478,36,2023-10-31 11:42:36
184885,90,2023-10-31 13:12:15
184980,16,2023-10-31 13:27:46
184980,16,2023-10-31 13:27:51
184980,16,2023-10-31 13:27:53
185006,66,2023-10-31 13:44:59
185006,66,2023-10-31 13:45:00
185006,64,2023-10-31 13:46:52
186153,70,2023-10-31 15:16:09
186153,72,2023-10-31 15:16:27
186153,73,2023-10-31 15:16:32
185009,70,2023-10-31 15:35:43
185009,73,2023-10-31 15:36:19
184980,90,2023-10-31 15:41:21
184980,92,2023-10-31 15:41:31
184980,92,2023-10-31 15:41:31
184980,90,2023-10-31 15:41:39
184980,96,2023-10-31 15:41:41
184992,64,2023-10-31 15:45:01
184992,76,2023-10-31 15:45:03
180599,94,2023-10-31 15:50:24
180599,94,2023-10-31 15:50:24
180599,67,2023-10-31 15:50:33
180599,67,2023-10-31 15:50:33
185673,57,2023-10-31 15:52:24
185673,70,2023-10-31 15:52:51
185673,72,2023-10-31 15:53:06
185006,70,2023-10-31 15:59:11
185006,70,2023-10-31 15:59:19
185673,73,2023-10-31 16:00:37
186153,97,2023-10-31 16:33:00
186153,90,2023-10-31 16:33:09
186153,96,2023-10-31 16:33:19
185004,70,2023-10-31 20:46:32
185004,72,2023-10-31 20:46:45
185009,82,2023-11-01 12:42:38
185009,82,2023-11-01 12:42:38
185009,82,2023-11-01 12:42:40
185009,70,2023-11-01 13:18:01
185009,73,2023-11-01 13:18:17
185009,79,2023-11-01 13:41:42
185009,80,2023-11-01 13:41:57
185009,79,2023-11-01 13:42:01
185009,70,2023-11-01 13:45:58
185004,82,2023-11-01 16:43:56
185004,82,2023-11-01 16:43:56
185004,82,2023-11-01 16:45:46
185004,82,2023-11-01 16:45:58
185004,82,2023-11-01 16:45:59
185004,82,2023-11-01 16:45:59
185004,82,2023-11-01 16:46:00
185004,82,2023-11-01 16:46:00
186164,70,2023-11-01 16:47:03
186164,73,2023-11-01 16:47:11
186164,82,2023-11-01 16:52:42
186164,82,2023-11-01 16:52:42
186164,79,2023-11-01 17:13:09
186153,82,2023-11-01 22:04:57
186153,82,2023-11-01 22:04:57
185006,94,2023-11-01 23:30:42
185006,94,2023-11-01 23:30:42
185006,83,2023-11-01 23:30:48
185006,83,2023-11-01 23:30:49
185006,67,2023-11-01 23:31:02
185006,67,2023-11-01 23:31:02
185006,67,2023-11-01 23:31:02
185006,67,2023-11-01 23:31:02
185006,94,2023-11-01 23:32:05
185006,94,2023-11-01 23:32:05
186164,70,2023-11-02 01:47:38
186164,72,2023-11-02 01:48:22
186164,72,2023-11-02 01:48:25
186164,72,2023-11-02 01:48:31
184986,82,2023-11-02 12:45:35
184986,82,2023-11-02 12:45:35
184986,90,2023-11-02 12:45:54
163849,90,2023-11-02 18:05:16
163849,96,2023-11-02 18:05:18
163849,94,2023-11-02 18:05:20
163849,94,2023-11-02 18:05:20
163849,71,2023-11-02 18:05:22
163849,85,2023-11-02 18:05:23
163849,83,2023-11-02 18:05:38
163849,83,2023-11-02 18:05:38
163849,67,2023-11-02 18:05:50
163849,67,2023-11-02 18:05:50
163849,96,2023-11-02 18:06:15
179356,82,2023-11-02 18:18:53
179356,82,2023-11-02 18:18:53
179356,82,2023-11-02 18:18:57
179356,70,2023-11-02 18:20:34
179356,73,2023-11-02 18:20:43
179356,82,2023-11-02 18:21:58
179356,82,2023-11-02 18:21:59
179356,91,2023-11-02 18:34:02
179356,76,2023-11-02 18:35:33
179356,81,2023-11-02 18:35:35
179356,82,2023-11-02 19:06:02
179356,82,2023-11-02 19:06:03
179356,82,2023-11-02 19:06:11
179356,82,2023-11-02 19:06:11
179356,82,2023-11-02 19:06:39
179356,82,2023-11-02 19:11:26
179356,82,2023-11-02 19:24:21
179356,82,2023-11-02 19:24:21
179356,82,2023-11-02 19:24:22
179356,82,2023-11-02 19:24:22
179356,82,2023-11-02 19:24:23
163849,85,2023-11-02 19:27:08
163849,87,2023-11-02 19:27:21
163849,82,2023-11-02 19:58:11
163849,82,2023-11-02 19:58:11
163849,92,2023-11-02 19:58:18
163849,92,2023-11-02 19:58:18
163849,82,2023-11-02 19:58:26
163849,82,2023-11-02 19:58:26
163849,95,2023-11-02 19:59:31
163849,72,2023-11-02 20:18:07
163849,70,2023-11-02 20:18:07
185003,94,2023-11-02 20:56:00
185003,94,2023-11-02 20:56:00
185003,90,2023-11-02 20:56:08
